"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","Answer","Condition","Correct","CorrectResponse","DifferenceCorrect","LeftNumber","RightNumber","Verification","Problem.ACC","Problem.CRESP","Problem.RESP","Problem.RT","StartFixation.OnsetTime","Problem.OnsetTime","condition","Task","run"
"Arithmetic_Run1",57,1,"08-04-2015",14:28:38,6,4,"LargeProblem",3,14,"L","C",1,0,8,6,14,1,1,1,1669,103619,345226,"large","arithmetic",1
"Arithmetic_Run1",57,1,"08-04-2015",14:28:38,6,4,"LargeProblem",4,12,"L","C",1,0,7,5,12,1,1,1,1300,103619,351259,"large","arithmetic",1
"Arithmetic_Run1",57,1,"08-04-2015",14:28:38,6,4,"LargeProblem",5,11,"L","I",2,2,8,3,13,1,2,2,2125,103619,357792,"large","arithmetic",1
"Arithmetic_Run1",57,1,"08-04-2015",14:28:38,6,4,"LargeProblem",6,13,"L","I",2,1,9,4,14,1,2,2,2271,103619,363825,"large","arithmetic",1
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,1,5,"Plus1",1,3,"Plus1","C",1,0,2,1,3,1,1,1,932,36602,43135,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,1,5,"Plus1",2,6,"Plus1","C",1,0,5,1,6,1,1,1,1571,36602,49168,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,1,5,"Plus1",3,8,"Plus1","C",1,0,7,1,8,1,1,1,871,36602,54701,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,1,5,"Plus1",4,10,"Plus1","C",1,0,9,1,10,1,1,1,731,36602,61234,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,1,5,"Plus1",5,6,"Plus1","I",2,1,5,1,7,1,2,2,1117,36602,66751,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,1,5,"Plus1",6,3,"Plus1","I",2,1,2,1,4,1,2,2,1336,36602,72784,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,2,3,"LargeProblem",1,13,"L","C",1,0,7,6,13,1,1,1,2591,36602,91333,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,2,3,"LargeProblem",2,11,"L","C",1,0,6,5,11,1,1,1,1000,36602,96850,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,2,3,"LargeProblem",3,11,"L","I",2,1,4,7,12,1,2,2,4109,36602,103383,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,2,3,"LargeProblem",4,12,"L","I",2,1,8,4,13,1,2,2,1375,36602,109416,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,2,3,"LargeProblem",5,11,"L","C",1,0,3,8,11,1,1,1,1468,36602,115949,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,2,3,"LargeProblem",6,12,"L","I",2,2,5,7,14,1,2,2,1617,36602,121482,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,3,6,"SmallProblem",1,10,"S","C",1,0,2,8,10,1,1,1,1671,36602,133532,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,3,6,"SmallProblem",2,6,"S","C",1,0,2,4,6,1,1,1,2001,36602,139065,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,3,6,"SmallProblem",3,7,"S","C",1,0,4,3,7,1,1,1,1715,36602,145098,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,3,6,"SmallProblem",4,9,"S","I",2,1,7,2,10,1,2,2,1050,36602,151631,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,3,6,"SmallProblem",5,9,"S","I",2,2,6,3,11,1,2,2,2512,36602,157664,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,3,6,"SmallProblem",6,10,"S","C",1,0,3,7,10,1,1,1,1464,36602,164197,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,4,4,"LargeProblem",1,13,"L","I",2,2,8,5,15,1,2,2,3727,36602,181746,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,4,4,"LargeProblem",2,12,"L","C",1,0,9,3,12,1,1,1,2187,36602,188263,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,4,4,"LargeProblem",3,14,"L","C",1,0,5,9,14,0,1,2,2298,36602,193796,"incorrect","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,4,4,"LargeProblem",4,13,"L","C",1,0,4,9,13,1,1,1,2450,36602,199829,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,4,4,"LargeProblem",5,14,"L","I",2,1,6,8,15,1,2,2,3387,36602,206362,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,4,4,"LargeProblem",6,11,"L","I",2,2,9,2,13,1,2,2,2449,36602,211895,"large","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,5,1,"Plus1",1,7,"Plus1","I",2,1,6,1,8,1,2,2,1720,36602,229944,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,5,1,"Plus1",2,9,"Plus1","I",2,2,8,1,11,1,2,2,1034,36602,236461,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,5,1,"Plus1",3,7,"Plus1","C",1,0,6,1,7,1,1,1,1957,36602,241994,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,5,1,"Plus1",4,4,"Plus1","C",1,0,3,1,4,1,1,1,1172,36602,248027,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,5,1,"Plus1",5,10,"Plus1","I",2,2,9,1,12,1,2,2,2851,36602,254560,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,5,1,"Plus1",6,5,"Plus1","I",2,2,4,1,7,1,2,2,2625,36602,260593,"plus1","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,6,2,"SmallProblem",1,8,"S","I",2,1,2,6,9,1,2,2,1056,36602,272143,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,6,2,"SmallProblem",2,5,"S","I",2,2,3,2,7,1,2,2,1542,36602,278176,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,6,2,"SmallProblem",3,9,"S","C",1,0,5,4,9,1,1,1,1398,36602,284709,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,6,2,"SmallProblem",4,8,"S","I",2,2,3,5,10,1,2,2,1531,36602,290242,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,6,2,"SmallProblem",5,7,"S","C",1,0,5,2,7,1,1,1,1374,36602,296775,"small","arithmetic",2
"Arithmetic_Run2",57,1,"08-04-2015",14:35:29,6,2,"SmallProblem",6,10,"S","I",2,1,4,6,11,1,2,2,1266,36602,302308,"small","arithmetic",2
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,1,1,"Plus1",1,5,"Plus1","I",2,1,4,1,6,1,2,2,2738,18566,25099,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,1,1,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,2304,18566,31116,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,1,1,"Plus1",3,6,"Plus1","I",2,2,5,1,8,1,2,2,3989,18566,36649,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,1,1,"Plus1",4,8,"Plus1","C",1,0,7,1,8,0,NA,NA,0,18566,43182,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,1,1,"Plus1",5,4,"Plus1","C",1,0,3,1,4,1,1,1,625,18566,48715,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,1,1,"Plus1",6,9,"Plus1","I",2,2,8,1,11,1,2,2,5415,18566,55248,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,2,3,"LargeProblem",1,14,"L","I",2,2,9,5,16,1,2,2,6249,18566,67281,"large","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,2,3,"LargeProblem",2,12,"L","C",1,0,4,8,12,0,NA,NA,0,18566,73814,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,2,3,"LargeProblem",3,11,"L","C",1,0,7,4,11,1,1,1,503,18566,79347,"large","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,2,3,"LargeProblem",4,11,"L","C",1,0,2,9,11,1,1,1,3776,18566,85380,"large","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,2,3,"LargeProblem",5,13,"L","C",1,0,5,8,13,0,1,2,5143,18566,90913,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,2,3,"LargeProblem",6,14,"L","C",1,0,8,6,14,1,1,1,1759,18566,96930,"large","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,3,2,"SmallProblem",1,10,"S","C",1,0,6,4,10,1,1,1,5476,18566,109479,"small","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,3,2,"SmallProblem",2,10,"S","I",2,2,7,3,12,0,NA,NA,0,18566,115496,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,3,2,"SmallProblem",3,8,"S","C",1,0,5,3,8,1,1,1,5342,18566,121029,"small","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,3,2,"SmallProblem",4,9,"S","C",1,0,3,6,9,1,1,1,5490,18566,127562,"small","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,3,2,"SmallProblem",5,7,"S","I",2,2,3,4,9,0,2,1,5983,18566,133595,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,3,2,"SmallProblem",6,8,"S","C",1,0,6,2,8,0,NA,NA,0,18566,140128,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,4,5,"Plus1",1,7,"Plus1","C",1,0,6,1,7,1,1,1,5049,18566,151677,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,4,5,"Plus1",2,8,"Plus1","I",2,1,7,1,9,1,2,2,5733,18566,157694,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,4,5,"Plus1",3,3,"Plus1","C",1,0,2,1,3,1,1,1,3277,18566,164227,"plus1","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,4,5,"Plus1",4,9,"Plus1","C",1,0,8,1,9,0,NA,NA,0,18566,169760,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,4,5,"Plus1",5,10,"Plus1","I",2,2,9,1,12,0,2,1,116,18566,175793,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,4,5,"Plus1",6,4,"Plus1","I",2,1,3,1,5,0,NA,NA,0,18566,182326,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,5,6,"SmallProblem",1,5,"S","C",1,0,2,3,5,0,NA,NA,0,18566,199859,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,5,6,"SmallProblem",2,6,"S","I",2,2,4,2,8,1,2,2,4257,18566,206392,"small","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,5,6,"SmallProblem",3,7,"S","I",2,1,2,5,8,1,2,2,5270,18566,212425,"small","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,5,6,"SmallProblem",4,9,"S","C",1,0,2,7,9,0,NA,NA,0,18566,217958,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,5,6,"SmallProblem",5,10,"S","I",2,1,8,2,11,0,NA,NA,0,18566,223991,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,5,6,"SmallProblem",6,9,"S","I",2,1,4,5,10,1,2,2,45,18566,229508,"small","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,6,4,"LargeProblem",1,13,"L","I",2,1,6,7,14,0,NA,NA,0,18566,248057,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,6,4,"LargeProblem",2,12,"L","I",2,1,3,9,13,1,2,2,1408,18566,253573,"large","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,6,4,"LargeProblem",3,12,"L","C",1,0,7,5,12,0,NA,NA,0,18566,259606,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,6,4,"LargeProblem",4,11,"L","I",2,2,8,3,13,1,2,2,3588,18566,266123,"large","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,6,4,"LargeProblem",5,11,"L","I",2,2,5,6,13,0,NA,NA,0,18566,271656,"incorrect","arithmetic",1
"Arithmetic_Run1",58,1,"08-07-2015",10:47:43,6,4,"LargeProblem",6,13,"L","I",2,1,9,4,14,1,2,2,3179,18566,277689,"large","arithmetic",1
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,1,1,"Plus1",1,6,"Plus1","I",2,1,5,1,7,1,2,2,4224,18690,25223,"plus1","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,1,1,"Plus1",2,3,"Plus1","I",2,1,2,1,4,0,NA,NA,0,18690,31756,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,1,1,"Plus1",3,8,"Plus1","C",1,0,7,1,8,1,1,1,3530,18690,37789,"plus1","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,1,1,"Plus1",4,7,"Plus1","I",2,1,6,1,8,0,NA,NA,0,18690,43322,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,1,1,"Plus1",5,4,"Plus1","C",1,0,3,1,4,1,1,1,3988,18690,49339,"plus1","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,1,1,"Plus1",6,10,"Plus1","C",1,0,9,1,10,1,1,1,2688,18690,55872,"plus1","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,2,5,"Plus1",1,3,"Plus1","C",1,0,2,1,3,0,NA,NA,0,18690,67421,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,2,5,"Plus1",2,6,"Plus1","C",1,0,5,1,6,0,1,2,454,18690,73938,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,2,5,"Plus1",3,7,"Plus1","C",1,0,6,1,7,1,1,1,2889,18690,79971,"plus1","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,2,5,"Plus1",4,10,"Plus1","I",2,2,9,1,12,0,NA,NA,0,18690,85504,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,2,5,"Plus1",5,9,"Plus1","I",2,2,8,1,11,0,NA,NA,0,18690,91537,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,2,5,"Plus1",6,5,"Plus1","I",2,2,4,1,7,0,NA,NA,0,18690,97070,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,3,2,"SmallProblem",1,5,"S","I",2,2,3,2,7,1,2,2,4875,18690,115619,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,3,2,"SmallProblem",2,10,"S","I",2,1,4,6,11,1,2,2,4064,18690,121652,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,3,2,"SmallProblem",3,6,"S","C",1,0,2,4,6,0,NA,NA,0,18690,128186,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,3,2,"SmallProblem",4,9,"S","I",2,2,6,3,11,1,2,2,178,18690,133719,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,3,2,"SmallProblem",5,8,"S","I",2,1,2,6,9,0,NA,NA,0,18690,140252,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,3,2,"SmallProblem",6,9,"S","I",2,1,7,2,10,1,2,2,5746,18690,145785,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,4,6,"SmallProblem",1,7,"S","C",1,0,4,3,7,0,NA,NA,0,18690,157834,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,4,6,"SmallProblem",2,7,"S","C",1,0,5,2,7,0,NA,NA,0,18690,164367,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,4,6,"SmallProblem",3,9,"S","C",1,0,5,4,9,1,1,1,181,18690,170384,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,4,6,"SmallProblem",4,10,"S","C",1,0,3,7,10,0,NA,NA,0,18690,175917,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,4,6,"SmallProblem",5,10,"S","C",1,0,2,8,10,1,1,1,4371,18690,182450,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,4,6,"SmallProblem",6,8,"S","I",2,2,3,5,10,1,2,2,4979,18690,187983,"small","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,5,4,"LargeProblem",1,11,"L","I",2,1,4,7,12,0,NA,NA,0,18690,206016,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,5,4,"LargeProblem",2,13,"L","C",1,0,7,6,13,0,NA,NA,0,18690,211549,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,5,4,"LargeProblem",3,14,"L","I",2,1,6,8,15,0,NA,NA,0,18690,218082,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,5,4,"LargeProblem",4,11,"L","I",2,2,9,2,13,1,2,2,830,18690,224115,"large","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,5,4,"LargeProblem",5,14,"L","C",1,0,5,9,14,0,NA,NA,0,18690,230648,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,5,4,"LargeProblem",6,12,"L","I",2,1,8,4,13,1,2,2,5413,18690,236181,"large","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,6,3,"LargeProblem",1,12,"L","I",2,2,5,7,14,0,NA,NA,0,18690,254230,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,6,3,"LargeProblem",2,11,"L","C",1,0,3,8,11,0,NA,NA,0,18690,259747,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,6,3,"LargeProblem",3,11,"L","C",1,0,6,5,11,1,1,1,582,18690,266280,"large","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,6,3,"LargeProblem",4,13,"L","I",2,2,8,5,15,0,NA,NA,0,18690,272313,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,6,3,"LargeProblem",5,13,"L","C",1,0,4,9,13,0,NA,NA,0,18690,277846,"incorrect","arithmetic",2
"Arithmetic_Run2",58,1,"08-07-2015",10:53:27,6,3,"LargeProblem",6,12,"L","C",1,0,9,3,12,1,1,1,1433,18690,283879,"large","arithmetic",2
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,1,3,"LargeProblem",1,12,"L","I",2,1,3,9,13,1,2,2,3737,15590,22123,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,1,3,"LargeProblem",2,11,"L","I",2,2,8,3,13,1,2,2,3946,15590,27657,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,1,3,"LargeProblem",3,12,"L","C",1,0,4,8,12,1,1,1,5395,15590,34190,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,1,3,"LargeProblem",4,13,"L","I",2,1,6,7,14,0,NA,NA,0,15590,40223,"incorrect","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,1,3,"LargeProblem",5,14,"L","C",1,0,8,6,14,1,1,1,4482,15590,45756,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,1,3,"LargeProblem",6,13,"L","C",1,0,5,8,13,0,NA,NA,0,15590,52289,"incorrect","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,2,5,"Plus1",1,5,"Plus1","I",2,1,4,1,6,1,2,2,3457,15590,64338,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,2,5,"Plus1",2,6,"Plus1","I",2,2,5,1,8,1,2,2,2386,15590,70871,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,2,5,"Plus1",3,4,"Plus1","I",2,1,3,1,5,1,2,2,3097,15590,76405,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,2,5,"Plus1",4,3,"Plus1","C",1,0,2,1,3,1,1,1,2919,15590,82438,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,2,5,"Plus1",5,5,"Plus1","C",1,0,4,1,5,1,1,1,2214,15590,87971,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,2,5,"Plus1",6,8,"Plus1","I",2,1,7,1,9,1,2,2,4607,15590,94504,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,3,6,"SmallProblem",1,9,"S","C",1,0,3,6,9,1,1,1,4135,15590,112553,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,3,6,"SmallProblem",2,10,"S","I",2,2,7,3,12,1,2,2,2920,15590,119086,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,3,6,"SmallProblem",3,7,"S","I",2,1,2,5,8,1,2,2,3034,15590,124619,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,3,6,"SmallProblem",4,5,"S","C",1,0,2,3,5,1,1,1,3249,15590,130652,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,3,6,"SmallProblem",5,8,"S","C",1,0,5,3,8,0,1,2,3740,15590,137169,"incorrect","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,3,6,"SmallProblem",6,6,"S","I",2,2,4,2,8,1,2,2,3290,15590,142702,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,4,1,"Plus1",1,9,"Plus1","C",1,0,8,1,9,1,1,1,1616,15590,160751,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,4,1,"Plus1",2,9,"Plus1","I",2,2,8,1,11,1,2,2,3404,15590,166268,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,4,1,"Plus1",3,10,"Plus1","I",2,2,9,1,12,1,2,2,3390,15590,172301,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,4,1,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,2307,15590,178834,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,4,1,"Plus1",5,8,"Plus1","C",1,0,7,1,8,1,1,1,3367,15590,184367,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,4,1,"Plus1",6,4,"Plus1","C",1,0,3,1,4,1,1,1,3372,15590,190400,"plus1","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,5,4,"LargeProblem",1,11,"L","C",1,0,2,9,11,1,1,1,2589,15590,202950,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,5,4,"LargeProblem",2,13,"L","I",2,1,9,4,14,1,2,2,4110,15590,208983,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,5,4,"LargeProblem",3,12,"L","C",1,0,7,5,12,1,1,1,4322,15590,214516,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,5,4,"LargeProblem",4,14,"L","I",2,2,9,5,16,1,2,2,4988,15590,221049,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,5,4,"LargeProblem",5,11,"L","I",2,2,5,6,13,0,NA,NA,0,15590,227082,"incorrect","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,5,4,"LargeProblem",6,11,"L","C",1,0,7,4,11,1,1,1,3162,15590,232615,"large","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,6,2,"SmallProblem",1,9,"S","I",2,1,4,5,10,1,2,2,5061,15590,251164,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,6,2,"SmallProblem",2,7,"S","I",2,2,3,4,9,1,2,2,4277,15590,257181,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,6,2,"SmallProblem",3,10,"S","C",1,0,6,4,10,1,1,1,3666,15590,263714,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,6,2,"SmallProblem",4,9,"S","C",1,0,2,7,9,1,1,1,2315,15590,269247,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,6,2,"SmallProblem",5,10,"S","I",2,1,8,2,11,1,2,2,2809,15590,275780,"small","arithmetic",1
"Arithmetic_Run1",59,1,"08-04-2015",17:59:30,6,2,"SmallProblem",6,8,"S","C",1,0,6,2,8,1,1,1,3551,15590,281313,"small","arithmetic",1
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,1,4,"LargeProblem",1,12,"L","C",1,0,9,3,12,1,1,1,2950,27429,33962,"large","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,1,4,"LargeProblem",2,14,"L","I",2,1,6,8,15,1,2,2,4250,27429,40495,"large","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,1,4,"LargeProblem",3,11,"L","C",1,0,3,8,11,1,1,1,3923,27429,46528,"large","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,1,4,"LargeProblem",4,13,"L","C",1,0,4,9,13,1,1,1,3278,27429,52061,"large","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,1,4,"LargeProblem",5,11,"L","I",2,2,9,2,13,1,2,2,2785,27429,58594,"large","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,1,4,"LargeProblem",6,14,"L","C",1,0,5,9,14,1,1,1,4624,27429,64627,"large","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,2,5,"Plus1",1,3,"Plus1","I",2,1,2,1,4,1,2,2,2777,27429,82160,"plus1","arithmetic",2
"Arithmetic_Run2",59,1,"08-04-2015",18:04:54,2,5,"Plus1",2,7,"Plus1","I",2,1,6,1,8,1,2,2,2513,27429,88693,"plus1","arithmetic",2
